gameType,accuracy,score,completionTime,attempts,incorrectAttempts,correctAnswers,completionRate,previousDifficulty,recommendedDifficulty
daily_routine_recall,0.95,188,33.8,5,0,5,1.0,hard,hard
object_recognition,0.84,200,12.2,5,1,4,1.0,hard,hard
memory_match,0.65,103,48.7,11,2,9,0.91,medium,medium
object_recognition,0.23,10,83.7,12,4,8,0.55,easy,easy
pattern_recognition,0.55,22,64.8,16,7,9,0.54,medium,hard
object_recognition,0.44,17,94.5,12,3,9,0.57,hard,easy
object_recognition,0.99,200,10.4,7,1,6,1.0,medium,hard
memory_match,0.88,188,30.8,7,0,7,1.0,easy,hard
pattern_recognition,0.64,126,25.8,9,1,8,0.94,easy,medium
pattern_recognition,0.78,107,51.6,11,2,9,0.91,easy,medium
pattern_recognition,0.94,192,31.5,6,2,4,1.0,medium,hard
pattern_recognition,0.92,200,19.6,6,0,6,1.0,medium,hard
daily_routine_recall,0.76,103,54.8,10,2,8,0.81,easy,hard
memory_match,0.49,19,79.8,13,3,10,0.6,hard,easy
object_recognition,0.81,123,36.5,9,1,8,0.93,medium,hard
memory_match,0.6,115,35.0,6,1,5,0.81,medium,medium
daily_routine_recall,0.61,116,33.5,11,2,9,0.93,medium,medium
daily_routine_recall,0.71,105,49.8,10,3,7,0.83,medium,medium
pattern_recognition,0.61,95,54.5,12,3,9,0.95,hard,medium
object_recognition,0.96,200,26.6,8,1,7,1.0,hard,hard
memory_match,0.92,200,22.9,7,2,5,1.0,easy,hard
daily_routine_recall,0.86,179,34.4,9,2,7,1.0,easy,hard
pattern_recognition,0.62,106,44.8,7,1,6,0.94,hard,medium
daily_routine_recall,0.99,200,17.9,7,0,7,1.0,hard,hard
object_recognition,0.82,176,34.3,4,0,4,1.0,hard,hard
pattern_recognition,0.99,200,18.4,7,1,6,1.0,hard,hard
daily_routine_recall,0.96,200,13.8,6,0,6,1.0,medium,hard
object_recognition,0.75,124,32.5,11,3,8,0.83,easy,medium
pattern_recognition,0.76,116,41.9,11,2,9,0.98,medium,medium
memory_match,0.96,200,13.5,5,1,4,1.0,hard,hard
object_recognition,0.6,115,34.9,8,2,6,0.85,hard,medium
pattern_recognition,0.92,200,26.2,7,0,7,1.0,easy,hard
object_recognition,0.81,200,21.4,4,0,4,1.0,easy,hard
memory_match,0.33,13,83.5,17,6,11,0.72,easy,easy
object_recognition,0.78,127,31.4,10,3,7,0.91,easy,medium
pattern_recognition,0.56,22,49.9,17,7,10,0.81,hard,easy
memory_match,0.85,189,29.1,8,1,7,1.0,hard,hard
pattern_recognition,0.27,10,64.5,13,3,10,0.71,easy,easy
memory_match,0.25,10,106.3,17,6,11,0.64,easy,easy
memory_match,0.28,11,100.0,15,7,8,0.56,easy,easy
object_recognition,0.78,130,28.9,10,1,9,0.97,medium,hard
memory_match,0.84,200,10.4,7,0,7,1.0,easy,hard
object_recognition,0.75,128,28.4,8,3,5,0.85,hard,medium
memory_match,0.47,18,82.6,11,3,8,0.79,medium,easy
memory_match,0.49,19,70.1,14,3,11,0.43,medium,easy
pattern_recognition,0.8,131,28.7,8,2,6,0.97,hard,hard
pattern_recognition,0.42,16,73.2,14,6,8,0.5,hard,easy
memory_match,0.66,125,27.5,11,3,8,0.88,medium,medium
pattern_recognition,0.73,113,42.4,11,2,9,0.86,easy,medium
daily_routine_recall,0.47,18,85.8,14,4,10,0.43,hard,easy
memory_match,0.65,126,25.6,10,1,9,1.0,medium,medium
memory_match,0.65,108,43.8,9,2,7,0.92,medium,medium
object_recognition,0.3,12,99.4,13,7,6,0.79,medium,easy
memory_match,0.7,110,45.0,8,2,6,0.83,medium,medium
object_recognition,0.61,121,28.5,9,2,7,0.92,medium,medium
memory_match,0.65,104,47.2,11,2,9,0.81,hard,medium
daily_routine_recall,0.88,200,24.6,4,0,4,1.0,easy,hard
pattern_recognition,0.37,14,81.4,10,3,7,0.64,medium,easy
daily_routine_recall,0.8,134,25.5,11,2,9,1.0,easy,hard
daily_routine_recall,0.73,125,30.4,10,1,9,0.86,hard,medium
memory_match,0.93,200,20.3,6,0,6,1.0,medium,hard
object_recognition,0.86,200,11.5,6,0,6,1.0,medium,hard
pattern_recognition,0.87,189,29.8,6,0,6,1.0,medium,hard
object_recognition,0.69,100,53.9,8,1,7,0.93,easy,medium
memory_match,0.47,18,56.4,12,5,7,0.68,hard,easy
memory_match,0.83,200,10.5,8,1,7,1.0,medium,hard
object_recognition,0.21,10,55.3,10,3,7,0.63,hard,easy
daily_routine_recall,0.7,108,46.5,8,1,7,0.85,hard,medium
object_recognition,0.94,188,33.2,4,0,4,1.0,easy,hard
object_recognition,0.89,190,30.3,5,0,5,1.0,easy,hard
pattern_recognition,0.47,18,109.8,10,3,7,0.66,easy,easy
daily_routine_recall,0.84,200,19.6,4,0,4,1.0,medium,hard
pattern_recognition,0.32,12,74.7,10,4,6,0.79,medium,easy
memory_match,0.42,16,106.4,11,4,7,0.46,hard,easy
daily_routine_recall,0.26,10,109.3,13,6,7,0.72,easy,easy
daily_routine_recall,0.88,200,17.7,6,0,6,1.0,medium,hard
memory_match,0.71,104,50.2,8,1,7,0.9,medium,medium
memory_match,0.8,200,17.5,8,2,6,1.0,hard,hard
daily_routine_recall,0.85,179,34.3,5,1,4,1.0,medium,hard
memory_match,0.96,200,14.8,8,1,7,1.0,easy,hard
pattern_recognition,0.41,16,48.7,12,5,7,0.51,medium,easy
object_recognition,0.63,113,37.3,9,2,7,0.82,easy,medium
pattern_recognition,0.94,199,28.0,7,0,7,1.0,easy,hard
daily_routine_recall,0.82,198,23.1,4,0,4,1.0,hard,hard
memory_match,0.78,115,43.3,6,1,5,0.84,hard,hard
daily_routine_recall,0.56,22,74.7,15,4,11,0.6,medium,easy
daily_routine_recall,0.66,103,49.3,6,1,5,0.89,hard,medium
memory_match,0.63,122,28.3,8,2,6,0.85,medium,medium
pattern_recognition,0.81,185,29.2,6,1,5,1.0,easy,hard
daily_routine_recall,0.28,11,89.8,12,5,7,0.54,medium,easy
memory_match,0.35,14,99.3,9,3,6,0.56,hard,easy
object_recognition,0.9,184,33.7,7,2,5,1.0,easy,hard
object_recognition,0.38,15,56.7,17,6,11,0.55,medium,easy
pattern_recognition,0.73,113,42.8,8,2,6,0.82,easy,medium
object_recognition,0.87,200,16.9,7,0,7,1.0,easy,hard
daily_routine_recall,0.63,98,53.0,11,2,9,0.98,hard,easy
object_recognition,0.88,195,27.5,6,0,6,1.0,hard,hard
pattern_recognition,0.92,200,13.0,6,1,5,1.0,easy,hard
object_recognition,0.27,10,86.2,17,7,10,0.69,easy,easy
object_recognition,0.61,108,41.5,9,2,7,0.85,easy,medium
daily_routine_recall,0.78,133,25.3,10,1,9,0.96,easy,hard
daily_routine_recall,0.96,197,29.5,7,0,7,1.0,hard,hard
memory_match,0.24,10,61.7,11,5,6,0.47,easy,easy
memory_match,0.33,13,83.1,16,5,11,0.54,hard,easy
memory_match,0.48,19,91.5,15,5,10,0.63,hard,easy
object_recognition,0.96,195,30.5,7,1,6,1.0,easy,hard
daily_routine_recall,0.63,122,28.2,9,3,6,0.99,easy,medium
pattern_recognition,0.51,20,80.9,12,4,8,0.67,easy,easy
object_recognition,0.73,108,47.6,7,1,6,0.95,hard,medium
memory_match,0.68,124,29.1,10,1,9,0.92,medium,medium
memory_match,0.89,198,26.4,5,1,4,1.0,hard,hard
daily_routine_recall,0.8,119,40.4,11,3,8,0.84,hard,medium
pattern_recognition,0.85,182,32.7,6,0,6,1.0,hard,hard
pattern_recognition,0.75,131,25.7,8,1,7,0.93,medium,medium
daily_routine_recall,0.72,113,42.6,9,1,8,0.94,medium,medium
object_recognition,0.22,10,47.6,11,4,7,0.49,hard,easy
pattern_recognition,0.46,18,105.9,12,3,9,0.65,medium,easy
memory_match,0.83,200,14.4,6,0,6,1.0,easy,hard
memory_match,0.79,117,41.7,7,1,6,0.9,medium,hard
daily_routine_recall,0.86,183,32.2,7,0,7,1.0,hard,hard
pattern_recognition,0.49,19,88.8,12,6,6,0.64,hard,easy
daily_routine_recall,0.97,200,11.7,5,0,5,1.0,easy,hard
daily_routine_recall,0.55,22,75.1,14,3,11,0.47,hard,easy
pattern_recognition,0.97,200,12.7,8,1,7,1.0,medium,hard
daily_routine_recall,0.72,114,41.6,10,1,9,0.8,hard,medium
object_recognition,0.9,200,15.4,6,1,5,1.0,easy,hard
daily_routine_recall,0.82,177,33.9,4,0,4,1.0,medium,hard
daily_routine_recall,0.63,107,43.9,9,1,8,0.97,easy,medium
object_recognition,0.82,128,32.4,12,3,9,0.86,hard,medium
pattern_recognition,0.57,22,100.7,16,6,10,0.56,hard,easy
memory_match,0.8,125,34.8,7,2,5,0.8,medium,hard
memory_match,0.68,128,25.6,8,3,5,0.95,medium,medium
daily_routine_recall,0.26,10,59.5,13,7,6,0.43,medium,easy
object_recognition,0.28,11,54.7,16,6,10,0.49,easy,easy
memory_match,0.41,16,71.7,16,6,10,0.78,hard,easy
daily_routine_recall,0.53,21,83.8,13,5,8,0.76,medium,easy
daily_routine_recall,0.32,12,57.4,14,3,11,0.72,hard,easy
memory_match,0.4,16,77.3,12,5,7,0.57,easy,easy
memory_match,0.9,200,15.8,5,0,5,1.0,medium,hard
memory_match,0.95,200,12.6,8,1,7,1.0,hard,medium
daily_routine_recall,0.76,122,35.8,8,1,7,0.93,hard,medium
memory_match,0.95,200,28.0,5,0,5,1.0,hard,hard
memory_match,0.9,189,31.3,4,0,4,1.0,medium,hard
pattern_recognition,0.6,114,36.0,8,2,6,0.87,medium,medium
memory_match,0.48,19,104.0,14,7,7,0.57,hard,easy
memory_match,0.57,22,101.0,11,4,7,0.66,hard,easy
daily_routine_recall,0.64,97,54.8,6,1,5,0.98,hard,medium
memory_match,0.56,22,85.2,13,7,6,0.83,easy,easy
memory_match,0.76,112,45.7,8,2,6,0.99,easy,medium
pattern_recognition,0.48,19,90.1,15,5,10,0.82,hard,easy
daily_routine_recall,0.84,181,32.6,7,0,7,1.0,hard,hard
daily_routine_recall,0.97,200,27.4,7,0,7,1.0,medium,hard
daily_routine_recall,0.66,101,51.5,9,2,7,0.87,easy,medium
object_recognition,0.77,127,30.8,9,1,8,0.83,easy,medium
pattern_recognition,0.98,200,12.7,6,0,6,1.0,medium,hard
daily_routine_recall,0.82,181,31.6,4,0,4,1.0,hard,hard
daily_routine_recall,0.26,10,94.8,12,4,8,0.68,hard,easy
memory_match,0.41,16,58.5,11,5,6,0.76,easy,easy
daily_routine_recall,0.88,200,14.0,6,0,6,1.0,hard,hard
daily_routine_recall,0.44,17,92.4,10,3,7,0.63,hard,easy
memory_match,0.73,101,54.7,8,2,6,0.9,easy,medium
memory_match,0.79,130,28.6,12,3,9,0.98,easy,medium
daily_routine_recall,0.33,13,78.0,9,3,6,0.57,easy,easy
memory_match,0.97,198,29.3,7,2,5,1.0,easy,hard
pattern_recognition,0.66,124,28.7,8,1,7,0.94,hard,medium
pattern_recognition,0.84,200,17.5,9,2,7,1.0,medium,hard
pattern_recognition,0.63,121,29.2,7,2,5,0.89,easy,medium
memory_match,0.79,128,30.2,7,1,6,0.81,easy,hard
memory_match,0.57,22,84.6,16,6,10,0.66,hard,easy
object_recognition,0.23,10,105.5,10,3,7,0.65,hard,easy
object_recognition,0.63,125,25.5,11,2,9,0.96,hard,medium
memory_match,0.27,10,98.0,12,6,6,0.44,hard,easy
daily_routine_recall,0.98,200,24.4,6,0,6,1.0,hard,hard
pattern_recognition,0.52,20,108.7,14,3,11,0.75,hard,easy
daily_routine_recall,0.99,195,31.7,5,1,4,1.0,medium,hard
daily_routine_recall,0.35,14,81.5,13,6,7,0.77,easy,medium
object_recognition,0.32,12,70.8,17,7,10,0.81,medium,easy
memory_match,0.23,10,101.0,16,7,9,0.41,easy,easy
memory_match,0.8,107,52.4,8,1,7,0.84,easy,medium
object_recognition,0.79,116,42.1,7,2,5,0.97,medium,hard
object_recognition,0.79,118,40.7,9,3,6,0.92,easy,medium
daily_routine_recall,0.88,200,24.6,4,0,4,1.0,easy,hard
pattern_recognition,0.81,200,10.2,7,0,7,1.0,hard,hard
pattern_recognition,0.27,10,58.6,10,4,6,0.62,easy,easy
memory_match,0.28,11,109.0,14,4,10,0.41,easy,easy
memory_match,0.56,22,91.9,15,4,11,0.7,hard,easy
object_recognition,0.45,18,59.2,12,4,8,0.84,hard,easy
memory_match,0.95,200,14.0,4,0,4,1.0,hard,hard
object_recognition,0.72,122,33.4,8,3,5,0.99,hard,medium
pattern_recognition,0.46,18,58.8,9,3,6,0.61,easy,easy
object_recognition,0.43,17,88.5,15,6,9,0.52,easy,easy
memory_match,0.85,200,12.6,6,0,6,1.0,medium,hard
object_recognition,0.81,188,27.6,8,1,7,1.0,medium,hard
object_recognition,0.9,200,17.2,4,0,4,1.0,medium,hard
memory_match,0.85,179,34.1,4,0,4,1.0,easy,hard
object_recognition,0.27,10,109.9,15,6,9,0.55,medium,easy
pattern_recognition,0.69,121,32.8,9,2,7,0.95,easy,medium
pattern_recognition,0.8,200,13.4,7,0,7,1.0,easy,hard
daily_routine_recall,0.98,200,19.1,8,1,7,1.0,medium,hard
daily_routine_recall,0.77,126,31.5,11,2,9,0.94,medium,medium
pattern_recognition,0.69,128,26.0,10,1,9,0.84,easy,medium
daily_routine_recall,0.31,12,77.1,13,7,6,0.4,easy,easy
memory_match,0.47,18,74.9,13,7,6,0.58,easy,easy
pattern_recognition,0.9,199,26.1,6,2,4,1.0,easy,hard
pattern_recognition,0.7,100,54.3,9,2,7,0.89,easy,medium
memory_match,0.99,200,23.7,4,0,4,1.0,hard,hard
memory_match,0.73,116,39.1,8,2,6,0.81,hard,medium
object_recognition,0.31,12,70.7,18,7,11,0.58,easy,easy
pattern_recognition,0.6,105,44.1,10,2,8,0.9,hard,medium
memory_match,1.0,200,24.4,5,0,5,1.0,hard,hard
object_recognition,0.68,128,25.5,12,3,9,0.81,hard,medium
memory_match,0.87,181,33.9,4,0,4,1.0,medium,hard
memory_match,0.22,10,90.0,13,6,7,0.85,medium,easy
pattern_recognition,0.95,200,20.1,5,0,5,1.0,easy,hard
pattern_recognition,0.87,199,25.0,5,0,5,1.0,hard,hard
pattern_recognition,0.6,109,40.6,9,3,6,0.96,hard,medium
daily_routine_recall,0.85,200,23.5,5,0,5,1.0,easy,hard
pattern_recognition,1.0,192,33.6,5,1,4,1.0,easy,hard
pattern_recognition,0.55,22,79.4,12,5,7,0.59,easy,easy
pattern_recognition,0.75,128,28.6,6,1,5,0.89,hard,medium
pattern_recognition,0.83,200,10.5,5,0,5,1.0,easy,hard
memory_match,0.47,18,71.9,15,5,10,0.59,medium,easy
object_recognition,0.89,186,32.2,6,0,6,1.0,medium,hard
pattern_recognition,0.97,192,32.2,4,0,4,1.0,hard,hard
memory_match,0.65,126,25.3,8,1,7,0.92,medium,medium
pattern_recognition,0.45,18,71.3,17,6,11,0.73,hard,easy
memory_match,0.38,15,45.9,10,4,6,0.7,easy,easy
memory_match,0.97,197,29.6,7,0,7,1.0,medium,hard
pattern_recognition,0.32,12,79.0,12,3,9,0.74,easy,easy
object_recognition,0.29,11,65.9,16,5,11,0.56,medium,easy
memory_match,0.82,112,48.3,11,3,8,0.93,easy,medium
memory_match,0.91,190,30.7,4,0,4,1.0,easy,hard
daily_routine_recall,0.78,120,39.0,10,1,9,0.97,easy,hard
pattern_recognition,0.88,196,26.7,7,0,7,1.0,easy,hard
memory_match,0.9,200,12.8,7,0,7,1.0,medium,hard
pattern_recognition,0.67,105,47.3,10,3,7,0.93,medium,medium
object_recognition,0.31,12,56.8,15,7,8,0.5,hard,easy
pattern_recognition,0.43,17,103.8,15,4,11,0.59,easy,easy
pattern_recognition,0.34,13,71.6,12,5,7,0.71,hard,easy
memory_match,0.77,108,49.7,8,1,7,0.82,medium,medium
memory_match,0.94,195,29.8,9,2,7,1.0,easy,hard
pattern_recognition,0.48,19,95.5,14,5,9,0.64,easy,easy
daily_routine_recall,0.81,200,17.8,8,2,6,1.0,easy,hard
pattern_recognition,0.97,200,14.5,9,2,7,1.0,easy,hard
pattern_recognition,0.71,112,42.8,10,1,9,0.83,easy,medium
memory_match,0.79,105,53.7,10,1,9,0.91,medium,medium
daily_routine_recall,0.65,101,50.8,8,2,6,0.99,medium,medium
memory_match,0.28,11,56.6,14,5,9,0.76,medium,easy
pattern_recognition,0.92,200,16.3,7,1,6,1.0,easy,hard
object_recognition,0.69,127,26.4,8,2,6,0.99,medium,medium
daily_routine_recall,0.77,119,38.3,10,1,9,0.99,medium,medium
object_recognition,0.62,97,53.3,9,2,7,0.81,medium,medium
daily_routine_recall,0.54,21,76.4,12,3,9,0.72,hard,easy
object_recognition,0.54,21,45.0,16,5,11,0.49,medium,easy
object_recognition,0.71,127,27.7,10,2,8,0.88,easy,medium
pattern_recognition,0.33,13,59.2,14,3,11,0.71,medium,easy
memory_match,0.6,97,53.0,7,2,5,0.88,easy,medium
daily_routine_recall,0.61,112,37.5,7,2,5,0.94,easy,medium
daily_routine_recall,0.93,200,14.3,5,0,5,1.0,hard,hard
daily_routine_recall,0.23,10,72.9,14,4,10,0.83,hard,easy
memory_match,0.89,191,29.7,6,2,4,1.0,hard,hard
memory_match,0.81,189,27.5,6,0,6,1.0,hard,hard
pattern_recognition,0.58,23,86.8,13,3,10,0.52,hard,easy
memory_match,0.89,188,31.1,9,2,7,1.0,hard,hard
object_recognition,0.42,16,84.2,15,5,10,0.81,medium,easy
daily_routine_recall,0.55,22,70.5,11,3,8,0.7,easy,easy
daily_routine_recall,0.35,14,71.9,15,6,9,0.51,medium,easy
memory_match,0.89,196,27.2,8,1,7,1.0,medium,hard
pattern_recognition,0.38,15,74.5,14,7,7,0.61,medium,easy
memory_match,0.5,20,86.0,14,5,9,0.69,hard,easy
daily_routine_recall,0.98,200,24.2,7,1,6,1.0,hard,hard
memory_match,0.87,200,10.8,6,0,6,1.0,medium,hard
object_recognition,0.68,112,42.0,8,2,6,0.9,hard,medium
daily_routine_recall,0.71,101,53.9,6,1,5,0.9,medium,medium
object_recognition,0.96,200,17.4,4,0,4,1.0,hard,hard
daily_routine_recall,0.91,200,19.4,7,0,7,1.0,hard,hard
pattern_recognition,0.22,10,83.5,15,7,8,0.84,medium,easy
object_recognition,0.81,113,46.4,7,2,5,0.88,medium,hard
object_recognition,0.62,108,42.3,9,3,6,0.83,easy,medium
daily_routine_recall,0.49,19,97.2,14,6,8,0.8,easy,easy
daily_routine_recall,0.23,10,97.1,11,3,8,0.61,medium,easy
memory_match,0.8,117,42.6,6,1,5,0.89,hard,hard
daily_routine_recall,0.43,17,55.2,12,6,6,0.56,hard,easy
pattern_recognition,0.83,200,14.2,6,2,4,1.0,medium,hard
daily_routine_recall,0.77,107,50.6,10,3,7,0.86,hard,medium
object_recognition,0.53,21,57.9,11,3,8,0.79,easy,easy
pattern_recognition,0.67,115,37.4,9,2,7,0.92,easy,medium
daily_routine_recall,0.56,22,46.3,12,5,7,0.45,easy,easy
memory_match,0.33,13,55.5,11,3,8,0.77,medium,easy
daily_routine_recall,0.83,200,21.8,8,2,6,1.0,easy,hard
pattern_recognition,0.5,20,72.6,14,3,11,0.79,easy,easy
memory_match,0.73,113,42.7,11,2,9,0.96,medium,medium
pattern_recognition,0.29,11,81.3,13,5,8,0.44,hard,easy
object_recognition,0.88,200,11.6,4,0,4,1.0,easy,hard
pattern_recognition,0.9,196,27.8,7,0,7,1.0,easy,hard
memory_match,0.89,190,30.1,9,2,7,1.0,hard,hard
memory_match,0.98,200,22.4,4,0,4,1.0,medium,hard
pattern_recognition,0.51,20,99.4,9,3,6,0.75,easy,easy
object_recognition,0.95,200,12.0,7,0,7,1.0,easy,hard
pattern_recognition,0.7,116,38.3,7,1,6,0.82,easy,medium
daily_routine_recall,0.36,14,69.4,12,5,7,0.54,hard,easy
object_recognition,0.65,121,30.2,9,2,7,0.94,medium,medium
object_recognition,0.36,14,53.2,11,5,6,0.56,easy,easy
pattern_recognition,0.86,198,25.0,8,1,7,1.0,hard,hard
object_recognition,0.92,200,26.2,6,2,4,1.0,medium,hard
pattern_recognition,0.64,97,54.9,9,1,8,0.81,medium,medium
object_recognition,0.86,200,11.6,7,2,5,1.0,medium,hard
pattern_recognition,0.63,111,39.7,11,2,9,0.86,easy,medium
memory_match,0.31,12,75.4,17,7,10,0.63,hard,easy
daily_routine_recall,0.78,133,25.1,10,1,9,0.96,easy,hard
memory_match,0.74,121,35.2,6,1,5,0.87,easy,medium
memory_match,0.5,20,102.9,9,3,6,0.73,easy,easy
object_recognition,0.53,21,69.1,14,7,7,0.76,hard,easy
memory_match,0.37,14,56.6,15,7,8,0.52,medium,easy
pattern_recognition,0.65,107,44.8,9,1,8,0.93,easy,medium
pattern_recognition,0.86,200,11.6,4,0,4,1.0,hard,hard
pattern_recognition,0.9,193,29.1,4,0,4,1.0,medium,hard
memory_match,0.35,14,63.1,16,7,9,0.75,medium,easy
pattern_recognition,0.32,12,73.0,12,6,6,0.82,easy,easy
daily_routine_recall,0.81,200,14.9,5,1,4,1.0,medium,hard
object_recognition,0.85,190,28.6,4,0,4,1.0,easy,hard
pattern_recognition,0.89,190,30.5,7,0,7,1.0,hard,hard
object_recognition,0.68,113,40.8,8,1,7,0.81,easy,medium
daily_routine_recall,0.76,110,47.8,9,1,8,0.84,hard,medium
pattern_recognition,0.5,20,62.7,14,7,7,0.64,easy,easy
object_recognition,0.95,200,23.8,4,0,4,1.0,easy,hard
pattern_recognition,0.62,108,42.5,10,3,7,0.92,easy,medium
object_recognition,0.87,200,20.6,7,0,7,1.0,hard,hard
pattern_recognition,0.46,18,52.0,16,7,9,0.42,medium,easy
object_recognition,0.31,12,74.0,16,7,9,0.66,medium,easy
memory_match,0.64,126,25.5,7,2,5,0.93,medium,medium
memory_match,0.78,121,38.0,10,1,9,0.98,hard,hard
pattern_recognition,0.98,200,27.9,4,0,4,1.0,medium,hard
memory_match,0.42,16,64.3,12,3,9,0.71,hard,easy
pattern_recognition,0.36,14,81.4,16,5,11,0.8,medium,easy
object_recognition,0.38,15,98.5,16,5,11,0.77,easy,easy
daily_routine_recall,0.94,192,31.4,7,0,7,1.0,hard,hard
pattern_recognition,0.21,10,61.6,9,3,6,0.71,hard,easy
object_recognition,0.95,200,18.1,8,1,7,1.0,hard,hard
daily_routine_recall,0.64,101,50.4,8,1,7,0.87,hard,medium
object_recognition,0.68,126,27.8,9,2,7,0.81,easy,medium
daily_routine_recall,0.57,22,87.1,13,7,6,0.68,easy,easy
pattern_recognition,0.25,10,78.4,14,5,9,0.73,hard,easy
pattern_recognition,0.89,198,26.3,6,0,6,1.0,hard,easy
daily_routine_recall,0.23,10,63.4,12,5,7,0.69,medium,easy
pattern_recognition,0.82,200,12.9,6,0,6,1.0,hard,hard
pattern_recognition,0.8,179,32.5,7,1,6,1.0,easy,hard
object_recognition,0.69,101,52.3,11,2,9,0.99,easy,medium
daily_routine_recall,0.8,130,29.8,9,3,6,0.88,easy,medium
object_recognition,0.93,200,17.1,7,0,7,1.0,easy,hard
object_recognition,0.3,12,46.5,11,3,8,0.6,easy,easy
memory_match,0.31,12,94.7,13,3,10,0.44,hard,easy
object_recognition,0.55,22,62.8,15,4,11,0.57,medium,easy
memory_match,0.89,200,25.0,4,0,4,1.0,medium,hard
daily_routine_recall,0.96,190,33.0,5,1,4,1.0,easy,hard
pattern_recognition,0.94,200,11.9,4,0,4,1.0,easy,hard
object_recognition,0.79,117,41.3,10,1,9,0.9,easy,hard
daily_routine_recall,0.79,108,50.7,11,3,8,0.85,hard,medium
object_recognition,0.79,107,52.0,7,2,5,0.99,hard,hard
daily_routine_recall,0.78,106,52.4,7,1,6,0.85,hard,medium
memory_match,0.81,134,25.3,10,1,9,0.9,medium,hard
memory_match,0.83,200,22.4,4,0,4,1.0,easy,hard
daily_routine_recall,0.61,120,29.4,8,1,7,0.83,easy,medium
daily_routine_recall,0.22,10,80.0,15,5,10,0.54,easy,easy
daily_routine_recall,0.65,107,44.5,10,2,8,0.99,medium,medium
memory_match,0.8,186,28.8,5,0,5,1.0,hard,hard
pattern_recognition,0.73,102,53.5,10,1,9,0.97,hard,medium
object_recognition,0.31,12,52.0,13,5,8,0.82,medium,easy
memory_match,0.44,17,51.0,13,7,6,0.71,easy,easy
object_recognition,0.96,188,33.6,5,0,5,1.0,easy,hard
object_recognition,0.4,16,78.6,14,3,11,0.53,easy,easy
memory_match,0.61,98,52.0,8,2,6,0.86,easy,medium
pattern_recognition,0.53,21,84.2,16,6,10,0.5,hard,easy
object_recognition,0.76,105,52.1,6,1,5,0.94,hard,medium
object_recognition,0.57,22,93.7,13,6,7,0.59,medium,easy
object_recognition,0.35,14,100.4,13,6,7,0.52,easy,easy
object_recognition,0.56,22,87.5,12,3,9,0.47,medium,easy
pattern_recognition,0.66,108,44.4,10,1,9,0.8,easy,medium
memory_match,0.77,104,54.0,10,1,9,0.84,medium,medium
object_recognition,0.99,200,27.2,8,2,6,1.0,hard,hard
pattern_recognition,0.32,12,59.9,13,5,8,0.66,hard,easy
daily_routine_recall,0.22,10,75.6,18,7,11,0.72,easy,easy
object_recognition,0.75,102,54.8,10,2,8,0.94,medium,medium
daily_routine_recall,0.5,20,103.8,18,7,11,0.51,easy,easy
memory_match,0.47,18,102.6,16,7,9,0.72,easy,easy
daily_routine_recall,0.69,125,28.6,7,2,5,0.85,easy,medium
object_recognition,0.79,123,35.8,7,2,5,0.84,medium,hard
object_recognition,0.82,113,47.1,7,1,6,0.87,medium,easy
memory_match,0.82,111,50.0,8,2,6,0.96,easy,hard
object_recognition,0.65,103,48.2,7,2,5,0.93,medium,medium
object_recognition,0.78,131,27.1,6,1,5,0.84,medium,hard
object_recognition,0.62,109,41.9,9,2,7,0.92,hard,medium
memory_match,0.56,22,84.7,16,7,9,0.66,medium,easy
daily_routine_recall,1.0,190,34.9,5,0,5,1.0,medium,hard
daily_routine_recall,0.53,21,59.2,9,3,6,0.77,medium,easy
daily_routine_recall,0.93,200,17.0,8,1,7,1.0,medium,hard
pattern_recognition,0.88,200,18.8,7,0,7,1.0,easy,hard
daily_routine_recall,0.72,106,49.2,10,3,7,0.8,hard,medium
object_recognition,0.44,17,73.4,18,7,11,0.73,medium,easy
daily_routine_recall,0.8,200,12.9,6,2,4,1.0,easy,hard
pattern_recognition,0.21,10,46.8,15,6,9,0.6,medium,easy
daily_routine_recall,0.65,97,54.5,11,2,9,0.86,hard,medium
pattern_recognition,0.67,117,35.1,9,2,7,0.9,medium,medium
pattern_recognition,0.73,107,48.1,10,1,9,0.89,medium,medium
object_recognition,0.3,12,72.5,16,5,11,0.45,medium,easy
daily_routine_recall,0.62,105,45.5,8,2,6,0.84,hard,medium
daily_routine_recall,0.69,106,47.7,9,2,7,0.99,hard,medium
daily_routine_recall,0.84,200,15.5,4,0,4,1.0,medium,hard
daily_routine_recall,0.66,104,48.4,10,2,8,0.88,medium,medium
daily_routine_recall,0.39,15,46.1,12,6,6,0.63,hard,easy
